session_id,user_id,started_at,ended_at,duration_seconds,device_type,entry_page,campaign
sess_2772,user_57,2024-04-25T13:00:41,2024-04-25T14:04:31,3830,desktop,wp-content/list/categories,email
sess_2773,user_439,2025-04-08T06:32:47,2025-04-08T08:14:29,6102,desktop,posts/explore/app,organic
sess_2774,user_168,2024-09-03T14:39:26,2024-09-03T16:19:12,5986,mobile,list/app/blog,google
sess_2775,user_882,2025-04-30T03:26:55,2025-04-30T06:24:53,10678,desktop,search/categories/list,fb_ads
sess_2776,user_46,2024-01-06T17:54:21,2024-01-06T18:08:42,861,mobile,app/main/categories,google
sess_2777,user_204,2024-02-25T21:05:08,2024-02-25T22:08:39,3811,mobile,main/tags/search,fb_ads
sess_2778,user_338,2024-12-03T17:22:02,2024-12-03T18:57:56,5754,mobile,app/wp-content/explore,
sess_2779,user_663,2025-02-01T00:17:09,2025-02-01T01:52:59,5750,mobile,tags,google
sess_2780,user_301,2024-08-07T02:41:33,2024-08-07T04:42:00,7227,mobile,search,fb_ads
sess_2781,user_276,2024-01-14T11:40:18,2024-01-14T12:18:36,2298,mobile,search/categories,organic
sess_2782,user_817,2025-06-17T04:21:11,2025-06-17T05:08:19,2828,mobile,blog/list,fb_ads
sess_2783,user_116,2025-07-29T10:19:53,2025-07-29T13:03:20,9807,mobile,tags/search,
sess_2784,user_464,2025-01-23T16:36:19,2025-01-23T17:05:10,1731,tablet,wp-content/posts,email
sess_2785,user_266,2025-02-11T18:09:50,2025-02-11T21:04:27,10477,mobile,main/list/tags,email
sess_2786,user_185,2025-03-12T02:16:43,2025-03-12T02:30:56,853,mobile,app/categories,
sess_2787,user_455,2025-05-29T20:20:41,2025-05-29T23:14:44,10443,mobile,posts/main/main,
sess_2788,user_746,2024-12-15T03:45:29,2024-12-15T05:10:58,5129,desktop,posts/tag,google
sess_2789,user_248,2024-12-26T18:58:36,2024-12-26T21:16:49,8293,mobile,explore/list/tag,google
sess_2790,user_370,2025-08-14T00:25:45,2025-08-14T02:21:20,6935,mobile,tags,organic
sess_2791,user_166,2024-02-27T23:21:14,2024-02-28T00:38:39,4645,mobile,search,email
sess_2792,user_920,2024-11-11T08:40:30,2024-11-11T11:24:49,9859,mobile,categories/tags,
sess_2793,user_959,2025-07-21T04:39:05,2025-07-21T05:46:33,4048,mobile,app/tag/posts,organic
sess_2794,user_687,2025-09-15T08:15:02,2025-09-15T11:11:22,10580,desktop,search,email
sess_2795,user_789,2025-03-24T05:20:51,2025-03-24T06:28:34,4063,desktop,explore/posts,email
sess_2796,user_728,2025-09-22T23:33:20,2025-09-23T01:39:21,7561,mobile,posts/app,organic
sess_2797,user_374,2024-04-01T20:19:05,2024-04-01T20:25:03,358,tablet,tag,google
sess_2798,user_663,2024-10-02T16:23:23,2024-10-02T17:44:41,4878,mobile,explore,
sess_2799,user_795,2024-10-06T03:31:21,2024-10-06T04:36:12,3891,desktop,main/categories,google
sess_2800,user_7,2025-06-09T12:52:03,2025-06-09T13:00:34,511,mobile,list/search,
sess_2801,user_409,2025-02-07T01:57:26,2025-02-07T02:39:51,2545,mobile,wp-content,fb_ads
sess_2802,user_687,2024-03-10T21:59:59,2024-03-11T00:47:58,10079,mobile,categories/posts,organic
sess_2803,user_680,2024-07-13T10:30:14,2024-07-13T10:41:20,666,mobile,search/list/categories,email
sess_2804,user_558,2025-04-25T00:16:47,2025-04-25T00:58:21,2494,mobile,main/category,fb_ads
sess_2805,user_287,2024-03-05T12:48:35,2024-03-05T15:14:06,8731,mobile,wp-content/wp-content,organic
sess_2806,user_499,2024-12-07T02:22:59,2024-12-07T05:03:18,9619,mobile,app/tag,organic
sess_2807,user_294,2024-09-22T12:41:30,2024-09-22T15:41:20,10790,mobile,category/list/main,organic
sess_2808,user_21,2024-01-13T06:28:46,2024-01-13T06:36:38,472,tablet,list/tags,organic
sess_2809,user_665,2024-06-25T21:58:46,2024-06-25T22:58:08,3562,mobile,posts/explore,fb_ads
sess_2810,user_967,2024-03-01T22:46:24,2024-03-01T23:38:42,3138,mobile,tags/posts/search,email
sess_2811,user_835,2024-08-19T07:28:07,2024-08-19T09:36:40,7713,mobile,tag/blog,
sess_2812,user_340,2025-08-29T00:05:34,2025-08-29T00:55:20,2986,mobile,tag/tags/blog,
sess_2813,user_200,2025-06-19T17:31:27,2025-06-19T19:32:48,7281,mobile,wp-content,google
sess_2814,user_139,2025-06-21T04:51:52,2025-06-21T06:09:43,4671,mobile,blog/category,fb_ads
sess_2815,user_842,2024-05-02T23:42:06,2024-05-03T01:53:09,7863,mobile,posts,organic
sess_2816,user_656,2024-10-26T04:14:05,2024-10-26T07:08:25,10460,mobile,explore/tag/search,
sess_2817,user_294,2025-06-28T22:47:10,2025-06-29T01:38:57,10307,mobile,app,google
sess_2818,user_772,2024-09-06T10:52:32,2024-09-06T10:57:56,324,mobile,app/search,fb_ads
sess_2819,user_409,2024-07-17T07:21:59,2024-07-17T09:05:25,6206,mobile,category/category,organic
sess_2820,user_360,2025-06-29T04:17:49,2025-06-29T04:46:37,1728,desktop,list,google
sess_2821,user_782,2025-09-04T20:38:42,2025-09-04T23:15:20,9398,mobile,list/tag,email
sess_2822,user_928,2025-04-01T21:09:39,2025-04-01T22:36:08,5189,desktop,wp-content/main/blog,google
sess_2823,user_329,2024-05-04T11:47:39,2024-05-04T13:08:38,4859,mobile,wp-content,organic
sess_2824,user_661,2025-06-10T09:35:14,2025-06-10T11:14:41,5967,mobile,wp-content,fb_ads
sess_2825,user_957,2024-01-17T11:24:21,2024-01-17T11:29:58,337,mobile,tags/main/wp-content,organic
sess_2826,user_981,2025-04-11T16:35:31,2025-04-11T17:35:42,3611,desktop,search/categories,fb_ads
sess_2827,user_393,2024-10-11T22:25:56,2024-10-12T01:06:01,9605,mobile,app,organic
sess_2828,user_255,2025-09-12T23:04:03,2025-09-12T23:54:33,3030,mobile,categories/search/explore,email
sess_2829,user_763,2025-03-21T19:41:31,2025-03-21T21:53:10,7899,desktop,tags,fb_ads
sess_2830,user_496,2024-08-19T08:18:27,2024-08-19T09:56:09,5862,desktop,tag/wp-content,
sess_2831,user_723,2025-07-25T12:58:49,2025-07-25T13:06:36,467,desktop,category,organic
sess_2832,user_871,2024-09-05T05:00:01,2024-09-05T05:05:32,331,mobile,main/wp-content,email
sess_2833,user_432,2024-03-13T14:12:56,2024-03-13T15:56:01,6185,mobile,categories/search,fb_ads
sess_2834,user_903,2025-01-22T20:30:54,2025-01-22T23:01:12,9018,mobile,list/app/tag,
sess_2835,user_955,2025-03-16T17:42:27,2025-03-16T17:54:30,723,tablet,wp-content/tag/search,google
sess_2836,user_41,2025-01-25T06:07:22,2025-01-25T08:23:02,8140,mobile,explore,email
sess_2837,user_896,2025-04-02T18:27:27,2025-04-02T19:16:53,2966,mobile,category/blog/posts,
sess_2838,user_325,2025-05-17T08:36:19,2025-05-17T09:17:29,2470,desktop,posts/category,organic
sess_2839,user_975,2025-04-21T12:55:50,2025-04-21T14:11:50,4560,mobile,explore,fb_ads
sess_2840,user_131,2025-06-12T13:18:19,2025-06-12T15:04:29,6370,mobile,category/app,fb_ads
sess_2841,user_952,2025-05-13T08:30:12,2025-05-13T10:00:28,5416,desktop,wp-content/tag,
sess_2842,user_603,2024-07-27T03:10:04,2024-07-27T04:28:22,4698,mobile,tags,fb_ads
sess_2843,user_36,2024-07-21T05:23:15,2024-07-21T08:21:10,10675,desktop,search/category,google
sess_2844,user_238,2025-08-09T01:54:36,2025-08-09T02:08:18,822,mobile,explore/search/main,fb_ads
sess_2845,user_620,2024-08-26T18:36:57,2024-08-26T19:55:19,4702,mobile,explore/posts/explore,fb_ads
sess_2846,user_427,2024-09-02T21:06:46,2024-09-02T22:20:46,4440,mobile,tags/blog/wp-content,email
sess_2847,user_890,2025-04-17T05:35:10,2025-04-17T05:40:58,348,mobile,category,fb_ads
sess_2848,user_105,2024-02-02T12:21:11,2024-02-02T12:57:31,2180,mobile,main/posts/explore,email
sess_2849,user_616,2024-12-04T11:14:22,2024-12-04T11:35:23,1261,mobile,posts,email
sess_2850,user_299,2024-05-07T20:09:57,2024-05-07T20:31:56,1319,mobile,explore/category,email
sess_2851,user_554,2025-05-16T18:02:04,2025-05-16T19:51:48,6584,mobile,app/wp-content/search,email
sess_2852,user_87,2024-05-22T10:35:41,2024-05-22T11:49:00,4399,mobile,app/wp-content/wp-content,fb_ads
sess_2853,user_839,2024-07-25T14:28:46,2024-07-25T16:05:37,5811,mobile,tags/tag/explore,google
sess_2854,user_913,2024-02-11T08:02:20,2024-02-11T09:02:58,3638,mobile,wp-content,email
sess_2855,user_702,2024-05-20T12:21:41,2024-05-20T15:21:36,10795,mobile,search,fb_ads
sess_2856,user_555,2025-05-20T09:33:32,2025-05-20T11:18:52,6320,desktop,categories/wp-content,fb_ads
sess_2857,user_114,2024-02-09T17:47:37,2024-02-09T19:16:19,5322,mobile,explore/main,fb_ads
sess_2858,user_656,2024-03-01T22:38:02,2024-03-02T00:10:26,5544,mobile,app/app/wp-content,fb_ads
sess_2859,user_829,2024-10-26T14:50:18,2024-10-26T16:50:04,7186,desktop,tags/search,email
sess_2860,user_72,2024-04-26T20:27:09,2024-04-26T23:24:24,10635,mobile,main,google
sess_2861,user_517,2024-09-23T16:49:34,2024-09-23T18:09:17,4783,mobile,app,fb_ads
sess_2862,user_866,2025-06-06T17:59:39,2025-06-06T19:04:55,3916,mobile,explore/blog/tag,email
sess_2863,user_357,2024-03-05T12:22:39,2024-03-05T13:35:50,4391,tablet,blog,fb_ads
sess_2864,user_644,2025-06-27T21:10:26,2025-06-28T00:08:51,10705,mobile,blog/category,
sess_2865,user_394,2024-02-01T10:04:33,2024-02-01T11:45:16,6043,mobile,blog/posts/list,organic
sess_2866,user_463,2024-06-26T15:38:19,2024-06-26T17:39:15,7256,mobile,tag/tags/blog,google
sess_2867,user_289,2025-04-06T16:00:40,2025-04-06T16:02:25,105,desktop,categories/list/tags,google
sess_2868,user_109,2024-08-16T14:31:46,2024-08-16T15:32:23,3637,mobile,list,email
sess_2869,user_453,2024-06-12T18:43:44,2024-06-12T19:31:26,2862,mobile,wp-content,
sess_2870,user_935,2024-08-02T09:37:38,2024-08-02T11:35:21,7063,mobile,app/tags/tags,email
sess_2871,user_220,2024-10-13T18:03:30,2024-10-13T18:48:48,2718,mobile,app,email
sess_2872,user_966,2024-04-06T14:45:54,2024-04-06T15:11:47,1553,mobile,main/wp-content,organic
sess_2873,user_833,2025-09-03T14:16:42,2025-09-03T14:18:31,109,mobile,wp-content/tags/wp-content,organic
sess_2874,user_897,2024-07-06T10:31:10,2024-07-06T13:28:45,10655,mobile,category/search/category,email
sess_2875,user_552,2025-07-07T15:46:57,2025-07-07T17:29:13,6136,mobile,categories/blog,fb_ads
sess_2876,user_105,2024-06-14T14:57:15,2024-06-14T16:14:23,4628,desktop,wp-content/blog/blog,fb_ads
sess_2877,user_230,2025-02-08T00:32:48,2025-02-08T03:17:57,9909,mobile,app/main/tag,email
sess_2878,user_221,2025-04-17T03:15:01,2025-04-17T04:03:38,2917,desktop,list,organic
sess_2879,user_693,2025-02-09T05:01:04,2025-02-09T05:17:58,1014,mobile,categories,organic
sess_2880,user_890,2025-09-26T23:58:14,2025-09-27T00:00:31,137,mobile,blog,
sess_2881,user_923,2024-11-15T01:30:02,2024-11-15T02:33:10,3788,mobile,explore/blog,email
sess_2882,user_77,2024-06-26T11:23:57,2024-06-26T13:42:30,8313,desktop,search/posts/categories,fb_ads
sess_2883,user_166,2025-03-14T14:00:49,2025-03-14T14:36:39,2150,desktop,posts/app,email
sess_2884,user_578,2025-07-31T11:53:05,2025-07-31T13:33:24,6019,mobile,posts/tag/app,fb_ads
sess_2885,user_363,2024-08-08T11:27:26,2024-08-08T13:32:06,7480,mobile,search/app/explore,fb_ads
sess_2886,user_354,2024-03-03T23:40:13,2024-03-03T23:45:51,338,desktop,categories/wp-content,google
sess_2887,user_690,2025-02-07T12:40:14,2025-02-07T12:59:58,1184,mobile,explore/posts/tags,
sess_2888,user_501,2024-07-08T20:06:17,2024-07-08T21:20:19,4442,mobile,wp-content/list,fb_ads
sess_2889,user_380,2024-09-21T07:18:21,2024-09-21T09:57:29,9548,mobile,wp-content,google
sess_2890,user_906,2025-01-23T16:01:54,2025-01-23T16:19:35,1061,mobile,category/app,google
sess_2891,user_716,2024-04-21T02:37:51,2024-04-21T03:01:21,1410,mobile,categories/search,email
sess_2892,user_860,2025-08-31T12:46:45,2025-08-31T13:44:54,3489,mobile,list/tags/categories,organic
sess_2893,user_327,2025-07-06T18:32:16,2025-07-06T19:27:17,3301,tablet,search,organic
sess_2894,user_683,2025-08-16T15:35:19,2025-08-16T17:27:19,6720,desktop,categories/tag,organic
sess_2895,user_832,2025-01-19T23:50:52,2025-01-20T01:16:38,5146,mobile,wp-content,google
sess_2896,user_860,2024-09-18T12:39:56,2024-09-18T14:10:40,5444,desktop,category/tags,email
sess_2897,user_41,2024-02-25T16:54:27,2024-02-25T17:09:27,900,desktop,search,fb_ads
sess_2898,user_992,2025-07-06T22:31:17,2025-07-06T23:30:17,3540,mobile,posts/list/explore,google
sess_2899,user_220,2024-02-11T00:30:43,2024-02-11T01:03:17,1954,desktop,categories,organic
sess_2900,user_98,2025-08-26T20:33:34,2025-08-26T20:43:09,575,mobile,search/list,google
sess_2901,user_574,2025-02-08T16:15:25,2025-02-08T18:25:35,7810,mobile,blog/wp-content,
sess_2902,user_846,2025-05-23T09:26:12,2025-05-23T12:19:45,10413,mobile,category/tag/categories,fb_ads
sess_2903,user_730,2025-09-01T14:54:04,2025-09-01T15:11:06,1022,mobile,app,organic
sess_2904,user_776,2025-07-16T23:07:41,2025-07-17T00:57:13,6572,desktop,wp-content/posts/app,google
sess_2905,user_229,2025-05-11T02:02:16,2025-05-11T04:41:57,9581,desktop,tags/explore,organic
sess_2906,user_104,2024-11-21T17:26:23,2024-11-21T18:01:13,2090,mobile,category/blog/search,
sess_2907,user_952,2024-11-01T00:28:30,2024-11-01T03:28:17,10787,mobile,tag/tags,
sess_2908,user_631,2025-07-24T17:56:13,2025-07-24T20:17:25,8472,mobile,explore,organic
sess_2909,user_56,2025-04-03T05:43:04,2025-04-03T07:39:22,6978,mobile,categories/list/category,organic
sess_2910,user_361,2025-06-23T11:11:51,2025-06-23T11:30:22,1111,mobile,blog,email
sess_2911,user_253,2025-09-01T22:40:13,2025-09-01T23:12:14,1921,desktop,blog/tag,email
sess_2912,user_679,2025-04-01T05:09:01,2025-04-01T05:56:24,2843,mobile,search/tags,fb_ads
sess_2913,user_967,2025-06-03T07:36:29,2025-06-03T08:50:49,4460,desktop,category/main/tags,
sess_2914,user_108,2024-08-04T15:00:58,2024-08-04T16:45:41,6283,desktop,tag/wp-content/search,fb_ads
sess_2915,user_340,2025-06-10T13:33:20,2025-06-10T15:00:52,5252,mobile,main/main,organic
sess_2916,user_809,2024-05-23T02:00:22,2024-05-23T02:54:24,3242,mobile,tags/app,organic
sess_2917,user_904,2024-09-18T18:40:43,2024-09-18T21:05:42,8699,mobile,wp-content,
sess_2918,user_767,2025-09-12T16:18:33,2025-09-12T19:02:01,9808,mobile,main/blog/wp-content,email
sess_2919,user_384,2024-01-09T04:30:54,2024-01-09T04:41:01,607,mobile,wp-content/explore/tags,email
sess_2920,user_279,2024-07-17T04:04:17,2024-07-17T05:10:57,4000,mobile,tag/blog/blog,fb_ads
sess_2921,user_27,2024-04-15T06:57:41,2024-04-15T09:29:49,9128,desktop,explore,fb_ads
sess_2922,user_851,2024-12-12T15:50:12,2024-12-12T16:47:47,3455,mobile,explore,
sess_2923,user_448,2024-02-19T17:47:59,2024-02-19T19:43:02,6903,mobile,explore,fb_ads
sess_2924,user_81,2024-12-16T21:25:53,2024-12-16T23:31:04,7511,desktop,main/explore/main,
sess_2925,user_210,2024-07-15T03:05:38,2024-07-15T05:33:31,8873,mobile,posts/tag,fb_ads
sess_2926,user_23,2025-08-31T01:06:08,2025-08-31T02:59:41,6813,mobile,posts,fb_ads
sess_2927,user_639,2024-08-09T23:33:06,2024-08-10T01:14:04,6058,mobile,tag/explore/app,fb_ads
sess_2928,user_756,2024-04-14T03:10:35,2024-04-14T06:06:22,10547,desktop,posts/search,email
sess_2929,user_567,2025-08-17T00:04:01,2025-08-17T01:29:33,5132,mobile,category/wp-content/posts,google
sess_2930,user_445,2025-06-16T03:51:16,2025-06-16T05:46:40,6924,desktop,category,email
sess_2931,user_119,2024-03-25T22:45:49,2024-03-26T00:41:55,6966,mobile,search,email
sess_2932,user_741,2024-10-28T14:43:32,2024-10-28T17:23:00,9568,tablet,search/posts,email
sess_2933,user_750,2025-04-11T12:24:47,2025-04-11T13:48:29,5022,mobile,categories,google
sess_2934,user_664,2025-07-03T15:30:55,2025-07-03T18:17:06,9971,mobile,category/list/search,fb_ads
sess_2935,user_395,2024-01-20T00:52:07,2024-01-20T02:08:50,4603,mobile,search/app,email
sess_2936,user_668,2025-05-03T08:54:25,2025-05-03T10:55:46,7281,mobile,blog/tag,
sess_2937,user_929,2024-12-14T05:01:07,2024-12-14T05:29:37,1710,mobile,tags,organic
sess_2938,user_804,2024-06-24T11:03:06,2024-06-24T13:12:28,7762,mobile,category,fb_ads
sess_2939,user_610,2024-01-14T07:59:37,2024-01-14T09:01:56,3739,mobile,tag,fb_ads
sess_2940,user_262,2025-01-27T19:37:33,2025-01-27T20:57:50,4817,mobile,list/category/tags,fb_ads
sess_2941,user_953,2025-04-30T01:23:41,2025-04-30T03:04:20,6039,mobile,tag/wp-content,google
sess_2942,user_567,2025-03-08T15:48:18,2025-03-08T16:21:13,1975,mobile,list/tags,fb_ads
sess_2943,user_438,2025-01-11T03:52:04,2025-01-11T05:44:11,6727,mobile,categories,fb_ads
sess_2944,user_442,2024-07-28T09:34:51,2024-07-28T12:11:55,9424,mobile,category/search/category,fb_ads
sess_2945,user_316,2024-02-12T09:37:59,2024-02-12T10:59:54,4915,mobile,categories,fb_ads
sess_2946,user_601,2025-09-09T11:37:41,2025-09-09T14:23:50,9969,mobile,search/blog,organic
sess_2947,user_705,2025-07-03T06:21:13,2025-07-03T07:58:41,5848,mobile,category/app/wp-content,email
sess_2948,user_614,2025-01-14T11:37:09,2025-01-14T13:35:22,7093,mobile,posts/tags/tag,
sess_2949,user_673,2024-03-03T05:22:36,2024-03-03T07:36:03,8007,desktop,category/posts,organic
sess_2950,user_249,2024-08-10T04:42:25,2024-08-10T07:25:49,9804,mobile,app/blog/tag,
sess_2951,user_78,2024-01-12T02:32:54,2024-01-12T02:55:47,1373,mobile,posts,organic
sess_2952,user_554,2025-08-28T16:26:16,2025-08-28T18:01:45,5729,mobile,categories/blog,organic
sess_2953,user_201,2024-12-16T15:42:16,2024-12-16T17:02:37,4821,mobile,category,google
sess_2954,user_554,2025-05-31T17:18:37,2025-05-31T18:07:50,2953,mobile,explore,
sess_2955,user_554,2025-03-15T19:52:44,2025-03-15T22:09:38,8214,mobile,search/category,google
sess_2956,user_620,2024-05-31T12:07:41,2024-05-31T13:39:24,5503,mobile,blog/wp-content,google
sess_2957,user_911,2024-01-15T21:23:38,2024-01-15T23:45:26,8508,mobile,main/blog/tags,organic
sess_2958,user_815,2024-06-16T19:27:08,2024-06-16T21:11:39,6271,tablet,wp-content/list,fb_ads
sess_2959,user_777,2024-12-11T14:47:54,2024-12-11T16:14:15,5181,mobile,categories,google
sess_2960,user_57,2025-07-14T06:12:17,2025-07-14T06:30:33,1096,mobile,wp-content/blog/posts,fb_ads
sess_2961,user_617,2025-07-07T13:00:20,2025-07-07T15:22:06,8506,mobile,app/tag/tag,fb_ads
sess_2962,user_768,2024-02-15T23:53:37,2024-02-16T01:34:25,6048,mobile,list,fb_ads
sess_2963,user_226,2025-04-05T02:06:21,2025-04-05T04:15:11,7730,mobile,main/posts,email
sess_2964,user_392,2024-10-14T23:49:54,2024-10-15T00:10:34,1240,mobile,search/wp-content,email
sess_2965,user_323,2024-06-29T16:48:05,2024-06-29T18:02:19,4454,mobile,category/tag/posts,organic
sess_2966,user_289,2024-08-04T20:14:28,2024-08-04T22:57:29,9781,mobile,wp-content,fb_ads
sess_2967,user_859,2024-05-02T13:48:11,2024-05-02T16:37:10,10139,mobile,app/main/list,fb_ads
sess_2968,user_488,2025-05-11T10:15:07,2025-05-11T11:17:20,3733,mobile,list/explore,fb_ads
sess_2969,user_285,2024-08-22T20:51:36,2024-08-22T22:34:02,6146,mobile,category/explore,organic
sess_2970,user_813,2024-06-04T00:34:49,2024-06-04T02:06:03,5474,mobile,search,email
sess_2971,user_383,2024-02-07T20:35:46,2024-02-07T20:43:52,486,mobile,tag,email
sess_2972,user_42,2024-12-28T23:18:58,2024-12-29T01:06:37,6459,mobile,posts/posts/search,email
sess_2973,user_334,2025-02-19T02:26:44,2025-02-19T02:45:08,1104,desktop,wp-content/blog/list,email
sess_2974,user_82,2025-07-24T04:33:17,2025-07-24T07:13:13,9596,mobile,wp-content/categories,google
sess_2975,user_591,2025-08-24T22:15:32,2025-08-25T00:51:11,9339,mobile,main/main,organic
sess_2976,user_284,2024-01-05T20:54:29,2024-01-05T23:42:21,10072,mobile,categories/tags/list,organic
sess_2977,user_544,2025-09-18T04:29:26,2025-09-18T05:48:19,4733,mobile,app/list,google
sess_2978,user_207,2025-05-13T18:59:46,2025-05-13T20:46:41,6415,mobile,search/list,
sess_2979,user_791,2024-10-24T13:43:50,2024-10-24T15:14:59,5469,mobile,tags/tag,google
sess_2980,user_332,2024-01-15T08:37:27,2024-01-15T09:30:34,3187,mobile,posts,google
sess_2981,user_32,2024-10-07T21:52:12,2024-10-07T23:59:06,7614,mobile,tag/app/category,
sess_2982,user_637,2025-04-03T18:31:36,2025-04-03T21:14:39,9783,desktop,tags/search,email
sess_2983,user_909,2025-09-06T02:30:41,2025-09-06T04:26:26,6945,mobile,tag/blog,email
sess_2984,user_164,2024-08-31T12:47:35,2024-08-31T14:32:57,6322,mobile,tags/categories,email
sess_2985,user_505,2025-04-29T06:21:07,2025-04-29T07:00:25,2358,mobile,main,email
sess_2986,user_711,2024-01-04T04:05:42,2024-01-04T06:44:42,9540,mobile,list/blog,
sess_2987,user_730,2024-03-01T17:06:04,2024-03-01T19:56:31,10227,mobile,categories/tags,email
sess_2988,user_298,2024-07-11T07:24:25,2024-07-11T09:52:02,8857,mobile,main/main/main,organic
sess_2989,user_932,2024-06-07T20:36:03,2024-06-07T22:57:34,8491,tablet,categories/explore/tags,email
sess_2990,user_751,2025-05-11T03:57:56,2025-05-11T06:16:07,8291,mobile,category/posts/explore,fb_ads
sess_2991,user_353,2024-07-09T17:20:33,2024-07-09T18:36:51,4578,mobile,category/main,email
sess_2992,user_807,2025-02-23T16:14:54,2025-02-23T17:41:42,5208,mobile,list,
sess_2993,user_637,2024-03-18T12:11:13,2024-03-18T14:52:25,9672,mobile,explore/category,email
sess_2994,user_204,2024-11-22T00:07:13,2024-11-22T01:40:13,5580,mobile,list/app,email
sess_2995,user_959,2025-05-23T22:34:41,2025-05-23T23:41:21,4000,mobile,search/tags/app,fb_ads
sess_2996,user_610,2024-05-20T21:33:56,2024-05-20T22:45:49,4313,mobile,category/search,
